class,image_path,width,height,aspect_ratio
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0461.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0462.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0463.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0464.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0465.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0466.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0467.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0468.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0469.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0470.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0471.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0472.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0473.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0474.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0475.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0476.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0477.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0478.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0479.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0480.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0481.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0482.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0483.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0484.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0485.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0486.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0487.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0488.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0489.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0490.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0491.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0492.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0493.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0494.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0495.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0496.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0497.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0498.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0499.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0500.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0501.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0502.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0503.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0504.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0505.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0506.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0507.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0508.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0509.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0510.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0511.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0512.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0513.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0514.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0515.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0516.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0517.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0518.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0519.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0520.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0521.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0522.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0523.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0524.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0525.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0526.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0527.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0528.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0529.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0530.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0531.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0532.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0533.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0534.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0535.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0536.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0537.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0538.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0539.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0540.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0541.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0542.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0543.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0544.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0545.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0546.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0547.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0548.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0549.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0550.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0551.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0552.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0553.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0554.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0555.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0556.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0557.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0558.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0559.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0560.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0561.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0562.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0563.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0564.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0565.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0566.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0567.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0568.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0569.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0570.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0571.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0572.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0573.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0574.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0575.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0576.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0577.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0578.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0579.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0580.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0581.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0582.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0583.JPG,100,100,1.0
Healthy,data\raw\Poultry Birds Poo Imagery Dataset for Health Status Prediction A Case of South-West Nigeria\Dataset\Healthy\IMG_0584.JPG,100,100,1.0
